Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,MG,Nova Belém,Interior,9/2023,4.928,0.0,133.0,0
COVID19Casos,MG,Nova Era,Interior,9/2023,33.977,5.0,434.0,0
COVID19Casos,MG,Nova Lima,Reg. Metropolitana,9/2023,271.124,53.0,2.016,0
COVID19Casos,MG,Nova Módica,Interior,9/2023,4.368,0.0,119.0,0
COVID19Casos,MG,Nova Ponte,Interior,9/2023,22.939,0.0,287.0,0
COVID19Casos,MG,Nova Porteirinha,Interior,9/2023,6.279,0.0,91.0,0
COVID19Casos,MG,Nova Resende,Interior,9/2023,28.472,4.0,252.0,0
COVID19Casos,MG,Nova Serrana,Interior,9/2023,69.860,0.0,1.743,0
COVID19Casos,MG,Nova União,Reg. Metropolitana,9/2023,8.134,0.0,77.0,0
COVID19Casos,MG,Novo Cruzeiro,Interior,9/2023,15.575,0.0,266.0,0
COVID19Casos,MG,Novo Oriente de Minas,Interior,9/2023,6.265,0.0,140.0,0
COVID19Casos,MG,Novorizonte,Interior,9/2023,3.689,0.0,35.0,0
COVID19Casos,MG,Olaria,Interior,9/2023,1.134,0.0,28.0,0
COVID19Casos,MG,Olhos-d'Água,Interior,9/2023,2.716,0.0,42.0,0
COVID19Casos,MG,Olímpio Noronha,Interior,9/2023,4.148,1.0,28.0,0
COVID19Casos,MG,Oliveira,Interior,9/2023,43.904,0.0,630.0,0
COVID19Casos,MG,Oliveira Fortes,Interior,9/2023,1.904,0.0,28.0,0
COVID19Casos,MG,Onça de Pitangui,Interior,9/2023,3.017,0.0,42.0,0
COVID19Casos,MG,Oratórios,Interior,9/2023,3.563,0.0,98.0,0
COVID19Casos,MG,Orizânia,Interior,9/2023,5.670,0.0,105.0,0
COVID19Casos,MG,Ouro Branco,Interior,9/2023,67.579,27.0,476.0,0
COVID19Casos,MG,Ouro Fino,Interior,9/2023,58.030,0.0,619.0,-1
COVID19Casos,MG,Ouro Preto,Interior,9/2023,89.299,0.0,1.043,0
COVID19Casos,MG,Ouro Verde de Minas,Interior,9/2023,3.500,0.0,63.0,0
COVID19Casos,MG,Padre Carvalho,Interior,9/2023,4.571,0.0,63.0,0
COVID19Casos,MG,Padre Paraíso,Interior,9/2023,11.039,0.0,210.0,0
COVID19Casos,MG,Pai Pedro,Interior,9/2023,2.821,0.0,35.0,0
COVID19Casos,MG,Paineiras,Interior,9/2023,4.837,0.0,49.0,0
COVID19Casos,MG,Pains,Interior,9/2023,12.985,0.0,77.0,0
COVID19Casos,MG,Paiva,Interior,9/2023,2.765,0.0,28.0,0
COVID19Casos,MG,Palma,Interior,9/2023,8.197,0.0,119.0,0
COVID19Casos,MG,Palmópolis,Interior,9/2023,3.892,0.0,91.0,0
COVID19Casos,MG,Papagaios,Interior,9/2023,24.339,0.0,175.0,0
COVID19Casos,MG,Pará de Minas,Interior,9/2023,136.248,0.0,2.121,0
COVID19Casos,MG,Paracatu,Interior,9/2023,122.815,0.0,2.072,0
COVID19Casos,MG,Paraguaçu,Interior,9/2023,51.871,10.0,427.0,0
COVID19Casos,MG,Paraisópolis,Interior,9/2023,35.378,7.0,497.0,0
COVID19Casos,MG,Paraopeba,Interior,9/2023,30.496,1.0,294.0,0
COVID19Casos,MG,Passa Quatro,Interior,9/2023,24.971,4.0,385.0,0
COVID19Casos,MG,Passa Tempo,Interior,9/2023,7.406,0.0,98.0,0
COVID19Casos,MG,Passa Vinte,Interior,9/2023,1.890,0.0,49.0,0
COVID19Casos,MG,Passabém,Interior,9/2023,1.337,0.0,42.0,0
COVID19Casos,MG,Passos,Interior,9/2023,212.283,25.0,2.856,0
COVID19Casos,MG,Patis,Interior,9/2023,3.297,0.0,0.0,0
COVID19Casos,MG,Patos de Minas,Interior,9/2023,281.314,74.0,4.736,1
COVID19Casos,MG,Patrocínio,Interior,9/2023,125.786,4.0,1.918,0
COVID19Casos,MG,Patrocínio do Muriaé,Interior,9/2023,4.354,0.0,84.0,0
COVID19Casos,MG,Paula Cândido,Interior,9/2023,10.444,0.0,77.0,0
COVID19Casos,MG,Paulistas,Interior,9/2023,4.823,0.0,35.0,0
COVID19Casos,MG,Pavão,Interior,9/2023,7.784,0.0,84.0,0
COVID19Casos,MG,Peçanha,Interior,9/2023,12.439,0.0,217.0,0
COVID19Casos,MG,Pedra Azul,Interior,9/2023,17.479,0.0,343.0,0
COVID19Casos,MG,Pedra Bonita,Interior,9/2023,5.257,0.0,56.0,0
COVID19Casos,MG,Pedra do Anta,Interior,9/2023,3.437,0.0,49.0,0
COVID19Casos,MG,Pedra do Indaiá,Interior,9/2023,6.678,0.0,56.0,0
COVID19Casos,MG,Pedra Dourada,Interior,9/2023,3.220,0.0,21.0,0
COVID19Casos,MG,Pedralva,Interior,9/2023,14.219,24.0,140.0,0
COVID19Casos,MG,Pedras de Maria da Cruz,Interior,9/2023,1.358,0.0,112.0,0
COVID19Casos,MG,Pedrinópolis,Interior,9/2023,6.965,0.0,84.0,0
COVID19Casos,MG,Pedro Leopoldo,Reg. Metropolitana,9/2023,80.468,3.182,1.579,1
COVID19Casos,MG,Pedro Teixeira,Interior,9/2023,175,0.0,0.0,0
COVID19Casos,MG,Pequeri,Interior,9/2023,3.507,0.0,77.0,0
COVID19Casos,MG,Pequi,Interior,9/2023,4.271,15.0,70.0,0
COVID19Casos,MG,Perdigão,Interior,9/2023,17.829,0.0,147.0,0
COVID19Casos,MG,Perdizes,Interior,9/2023,32.974,2.0,217.0,0
COVID19Casos,MG,Perdões,Interior,9/2023,40.040,0.0,350.0,0
COVID19Casos,MG,Periquito,Interior,9/2023,6.104,0.0,196.0,0
COVID19Casos,MG,Pescador,Interior,9/2023,6.160,0.0,42.0,0
COVID19Casos,MG,Piau,Interior,9/2023,3.059,0.0,105.0,0
COVID19Casos,MG,Piedade de Caratinga,Interior,9/2023,9.919,0.0,182.0,0
COVID19Casos,MG,Piedade de Ponte Nova,Interior,9/2023,2.436,0.0,77.0,0
COVID19Casos,MG,Piedade do Rio Grande,Interior,9/2023,6.822,1.0,98.0,0
COVID19Casos,MG,Piedade dos Gerais,Interior,9/2023,581,0.0,63.0,0
COVID19Casos,MG,Pimenta,Interior,9/2023,16.021,4.0,161.0,0
COVID19Casos,MG,Pingo d'Água,Interior,9/2023,4.340,0.0,105.0,0
COVID19Casos,MG,Pintópolis,Interior,9/2023,3.094,0.0,35.0,0
COVID19Casos,MG,Piracema,Interior,9/2023,819,0.0,133.0,0
COVID19Casos,MG,Pirajuba,Interior,9/2023,8.981,0.0,203.0,0
COVID19Casos,MG,Piranga,Interior,9/2023,10.815,0.0,266.0,0
COVID19Casos,MG,Piranguçu,Interior,9/2023,9.723,0.0,126.0,0
COVID19Casos,MG,Piranguinho,Interior,9/2023,14.255,2.0,350.0,0
COVID19Casos,MG,Pirapetinga,Interior,9/2023,35.927,6.0,259.0,0
COVID19Casos,MG,Pirapora,Interior,9/2023,92.427,2.0,819.0,0
COVID19Casos,MG,Piraúba,Interior,9/2023,16.611,0.0,238.0,0
COVID19Casos,MG,Pitangui,Interior,9/2023,25.662,0.0,805.0,0
COVID19Casos,MG,Piumhi,Interior,9/2023,79.087,3.0,1.019,1
COVID19Casos,MG,Planura,Interior,9/2023,22.162,0.0,371.0,0
COVID19Casos,MG,Poço Fundo,Interior,9/2023,36.486,5.0,175.0,0
COVID19Casos,MG,Poços de Caldas,Interior,9/2023,240.538,141.0,4.284,0
COVID19Casos,MG,Pocrane,Interior,9/2023,7.819,0.0,105.0,0
COVID19Casos,MG,Pompéu,Interior,9/2023,43.057,0.0,483.0,0
COVID19Casos,MG,Ponte Nova,Interior,9/2023,76.513,1.0,1.596,0
COVID19Casos,MG,Ponto Chique,Interior,9/2023,4.648,0.0,112.0,0
COVID19Casos,MG,Ponto dos Volantes,Interior,9/2023,7.546,0.0,175.0,0
COVID19Casos,MG,Porteirinha,Interior,9/2023,43.064,0.0,567.0,0
COVID19Casos,MG,Porto Firme,Interior,9/2023,9.100,0.0,119.0,0
COVID19Casos,MG,Poté,Interior,9/2023,12.194,0.0,175.0,0
COVID19Casos,MG,Pouso Alegre,Interior,9/2023,315.336,0.0,3.579,1
COVID19Casos,MG,Pouso Alto,Interior,9/2023,11.809,0.0,203.0,0
COVID19Casos,MG,Prados,Interior,9/2023,10.472,0.0,154.0,0
COVID19Casos,MG,Prata,Interior,9/2023,48.470,10.0,903.0,0
COVID19Casos,MG,Pratápolis,Interior,9/2023,20.535,8.0,245.0,0
COVID19Casos,MG,Pratinha,Interior,9/2023,4.396,0.0,35.0,0
COVID19Casos,MG,Presidente Bernardes,Interior,9/2023,5.446,0.0,77.0,0
COVID19Casos,MG,Presidente Juscelino,Interior,9/2023,2.512,1.0,56.0,0
COVID19Casos,MG,Presidente Kubitschek,Interior,9/2023,3.353,0.0,56.0,0
COVID19Casos,MG,Presidente Olegário,Interior,9/2023,23.063,3.0,273.0,0
COVID19Casos,MG,Prudente de Morais,Interior,9/2023,6.566,0.0,175.0,0
COVID19Casos,MG,Quartel Geral,Interior,9/2023,3.213,0.0,35.0,0
COVID19Casos,MG,Queluzito,Interior,9/2023,3.073,0.0,35.0,0
COVID19Casos,MG,Raposos,Reg. Metropolitana,9/2023,35.587,60.0,336.0,0
COVID19Casos,MG,Raul Soares,Interior,9/2023,32.851,0.0,483.0,0
COVID19Casos,MG,Recreio,Interior,9/2023,13.356,0.0,175.0,0
COVID19Casos,MG,Reduto,Interior,9/2023,5.681,17.0,119.0,0
COVID19Casos,MG,Resende Costa,Interior,9/2023,12.194,5.0,161.0,0
COVID19Casos,MG,Resplendor,Interior,9/2023,24.976,0.0,560.0,0
COVID19Casos,MG,Ressaquinha,Interior,9/2023,6.844,2.0,77.0,0
COVID19Casos,MG,Riachinho,Interior,9/2023,12.292,0.0,84.0,0
COVID19Casos,MG,Riacho dos Machados,Interior,9/2023,6.335,0.0,56.0,0
COVID19Casos,MG,Ribeirão das Neves,Reg. Metropolitana,9/2023,224.684,-131.0,6.657,0
COVID19Casos,MG,Ribeirão Vermelho,Interior,9/2023,8.302,0.0,98.0,0
COVID19Casos,MG,Rio Acima,Reg. Metropolitana,9/2023,14.598,5.0,231.0,0
COVID19Casos,MG,Rio Casca,Interior,9/2023,13.041,0.0,371.0,0
COVID19Casos,MG,Rio do Prado,Interior,9/2023,5.257,0.0,56.0,0
COVID19Casos,MG,Rio Doce,Interior,9/2023,3.472,0.0,70.0,0
COVID19Casos,MG,Rio Espera,Interior,9/2023,4.459,0.0,98.0,0
COVID19Casos,MG,Rio Manso,Reg. Metropolitana,9/2023,8.175,3.0,77.0,0
COVID19Casos,MG,Rio Novo,Interior,9/2023,4.928,0.0,210.0,0
COVID19Casos,MG,Rio Paranaíba,Interior,9/2023,27.554,3.0,238.0,0
COVID19Casos,MG,Rio Pardo de Minas,Interior,9/2023,13.643,0.0,77.0,0
COVID19Casos,MG,Rio Piracicaba,Interior,9/2023,25.466,0.0,217.0,0
COVID19Casos,MG,Rio Pomba,Interior,9/2023,7.665,0.0,322.0,0
COVID19Casos,MG,Rio Preto,Interior,9/2023,10.171,0.0,49.0,0
COVID19Casos,MG,Rio Vermelho,Interior,9/2023,8.316,0.0,63.0,0
COVID19Casos,MG,Ritápolis,Interior,9/2023,7.399,0.0,105.0,0
COVID19Casos,MG,Rochedo de Minas,Interior,9/2023,1.876,0.0,28.0,0
COVID19Casos,MG,Rodeiro,Interior,9/2023,11.480,0.0,147.0,0
COVID19Casos,MG,Romaria,Interior,9/2023,21.161,0.0,77.0,0
COVID19Casos,MG,Rosário da Limeira,Interior,9/2023,2.856,0.0,49.0,0
COVID19Casos,MG,Rubelita,Interior,9/2023,4.669,0.0,28.0,0
COVID19Casos,MG,Rubim,Interior,9/2023,15.477,0.0,189.0,0
COVID19Casos,MG,Sabará,Reg. Metropolitana,9/2023,107.533,7.0,1.918,0
COVID19Casos,MG,Sabinópolis,Interior,9/2023,11.620,0.0,189.0,0
COVID19Casos,MG,Sacramento,Interior,9/2023,73.238,6.0,625.0,0
COVID19Casos,MG,Salinas,Interior,9/2023,45.318,0.0,455.0,0
COVID19Casos,MG,Salto da Divisa,Interior,9/2023,6.748,0.0,147.0,0
COVID19Casos,MG,Santa Bárbara,Interior,9/2023,54.728,344.0,408.0,1
COVID19Casos,MG,Santa Bárbara do Leste,Interior,9/2023,6.825,0.0,224.0,0
COVID19Casos,MG,Santa Bárbara do Monte Verde,Interior,9/2023,3.850,0.0,91.0,0
COVID19Casos,MG,Santa Bárbara do Tugúrio,Interior,9/2023,3.353,0.0,56.0,0
COVID19Casos,MG,Santa Cruz de Minas,Interior,9/2023,17.311,0.0,175.0,0
COVID19Casos,MG,Santa Cruz de Salinas,Interior,9/2023,2.044,0.0,21.0,0
COVID19Casos,MG,Santa Cruz do Escalvado,Interior,9/2023,5.330,13.0,63.0,0
COVID19Casos,MG,Santa Efigênia de Minas,Interior,9/2023,6.846,0.0,91.0,0
COVID19Casos,MG,Santa Fé de Minas,Interior,9/2023,2.905,0.0,28.0,0
COVID19Casos,MG,Santa Helena de Minas,Interior,9/2023,8.785,0.0,49.0,0
COVID19Casos,MG,Santa Juliana,Interior,9/2023,13.447,0.0,364.0,0
COVID19Casos,MG,Santa Luzia,Reg. Metropolitana,9/2023,142.268,0.0,4.165,0
COVID19Casos,MG,Santa Margarida,Interior,9/2023,11.347,0.0,294.0,0
COVID19Casos,MG,Santa Maria de Itabira,Interior,9/2023,14.133,0.0,315.0,0
COVID19Casos,MG,Santa Maria do Salto,Interior,9/2023,7.091,0.0,140.0,0
COVID19Casos,MG,Santa Maria do Suaçuí,Interior,9/2023,10.234,0.0,217.0,0
COVID19Casos,MG,Santa Rita de Caldas,Interior,9/2023,13.489,0.0,266.0,0
COVID19Casos,MG,Santa Rita de Ibitipoca,Interior,9/2023,4.522,7.0,28.0,0
COVID19Casos,MG,Santa Rita de Jacutinga,Interior,9/2023,9.737,0.0,91.0,0
COVID19Casos,MG,Santa Rita de Minas,Interior,9/2023,7.210,0.0,119.0,0
COVID19Casos,MG,Santa Rita do Itueto,Interior,9/2023,9.464,0.0,98.0,0
COVID19Casos,MG,Santa Rita do Sapucaí,Interior,9/2023,60.988,16.0,609.0,0
COVID19Casos,MG,Santa Rosa da Serra,Interior,9/2023,8.456,0.0,42.0,0
COVID19Casos,MG,Santa Vitória,Interior,9/2023,61.255,41.0,546.0,0
COVID19Casos,MG,Santana da Vargem,Interior,9/2023,9.517,1.0,98.0,0
COVID19Casos,MG,Santana de Cataguases,Interior,9/2023,11.200,0.0,63.0,0
COVID19Casos,MG,Santana de Pirapama,Interior,9/2023,6.930,0.0,154.0,0
COVID19Casos,MG,Santana do Deserto,Interior,9/2023,5.089,0.0,126.0,0
COVID19Casos,MG,Santana do Garambéu,Interior,9/2023,2.392,3.0,35.0,0
COVID19Casos,MG,Santana do Jacaré,Interior,9/2023,8.246,0.0,77.0,0
COVID19Casos,MG,Santana do Manhuaçu,Interior,9/2023,12.090,6.0,133.0,0
COVID19Casos,MG,Santana do Paraíso,Interior,9/2023,55.680,12.0,896.0,0
COVID19Casos,MG,Santana do Riacho,Interior,9/2023,8.449,0.0,49.0,0
COVID19Casos,MG,Santana dos Montes,Interior,9/2023,2.142,0.0,0.0,0
COVID19Casos,MG,Santo Antônio do Amparo,Interior,9/2023,17.325,0.0,161.0,0
COVID19Casos,MG,Santo Antônio do Aventureiro,Interior,9/2023,8.967,0.0,147.0,0
COVID19Casos,MG,Santo Antônio do Grama,Interior,9/2023,5.859,0.0,70.0,0
COVID19Casos,MG,Santo Antônio do Itambé,Interior,9/2023,2.842,0.0,7.0,0
COVID19Casos,MG,Santo Antônio do Jacinto,Interior,9/2023,10.318,0.0,105.0,0
COVID19Casos,MG,Santo Antônio do Monte,Interior,9/2023,52.255,0.0,707.0,0
COVID19Casos,MG,Santo Antônio do Retiro,Interior,9/2023,8.404,831.0,7.0,0
COVID19Casos,MG,Santo Antônio do Rio Abaixo,Interior,9/2023,945,0.0,28.0,0
COVID19Casos,MG,Santo Hipólito,Interior,9/2023,3.115,0.0,42.0,0
COVID19Casos,MG,Santos Dumont,Interior,9/2023,56.623,0.0,1.12,0
COVID19Casos,MG,São Bento Abade,Interior,9/2023,6.104,0.0,70.0,0
COVID19Casos,MG,São Brás do Suaçuí,Interior,9/2023,6.461,0.0,56.0,0
COVID19Casos,MG,São Domingos das Dores,Interior,9/2023,7.448,0.0,91.0,0
COVID19Casos,MG,São Domingos do Prata,Interior,9/2023,24.059,0.0,210.0,0
COVID19Casos,MG,São Félix de Minas,Interior,9/2023,2.940,0.0,35.0,0
COVID19Casos,MG,São Francisco,Interior,9/2023,24.675,0.0,567.0,0
COVID19Casos,MG,São Francisco de Paula,Interior,9/2023,8.372,0.0,105.0,0
COVID19Casos,MG,São Francisco de Sales,Interior,9/2023,11.403,0.0,266.0,0
COVID19Casos,MG,São Francisco do Glória,Interior,9/2023,5.362,0.0,70.0,0
COVID19Casos,MG,São Geraldo,Interior,9/2023,7.392,0.0,210.0,0
COVID19Casos,MG,São Geraldo da Piedade,Interior,9/2023,4.116,0.0,105.0,0
COVID19Casos,MG,São Geraldo do Baixio,Interior,9/2023,3.381,0.0,49.0,0
COVID19Casos,MG,São Gonçalo do Abaeté,Interior,9/2023,8.414,0.0,119.0,0
COVID19Casos,MG,São Gonçalo do Pará,Interior,9/2023,4.137,0.0,210.0,0
COVID19Casos,MG,São Gonçalo do Rio Abaixo,Interior,9/2023,19.969,4.0,217.0,0
COVID19Casos,MG,São Gonçalo do Rio Preto,Interior,9/2023,5.271,0.0,35.0,0
COVID19Casos,MG,São Gonçalo do Sapucaí,Interior,9/2023,43.568,0.0,546.0,0
COVID19Casos,MG,São Gotardo,Interior,9/2023,62.659,18.0,753.0,1
COVID19Casos,MG,São João Batista do Glória,Interior,9/2023,17.258,4.0,245.0,0
COVID19Casos,MG,São João da Lagoa,Interior,9/2023,4.627,0.0,35.0,0
COVID19Casos,MG,São João da Mata,Interior,9/2023,6.431,7.0,84.0,0
COVID19Casos,MG,São João da Ponte,Interior,9/2023,5.131,0.0,231.0,0
COVID19Casos,MG,São João das Missões,Interior,9/2023,3.598,0.0,49.0,0
COVID19Casos,MG,São João del Rei,Interior,9/2023,148.043,0.0,1.89,0
COVID19Casos,MG,São João do Manhuaçu,Interior,9/2023,9.233,0.0,231.0,0
COVID19Casos,MG,São João do Manteninha,Interior,9/2023,7.518,0.0,119.0,0
COVID19Casos,MG,São João do Oriente,Interior,9/2023,8.967,0.0,252.0,0
COVID19Casos,MG,São João do Pacuí,Interior,9/2023,1.568,0.0,21.0,0
COVID19Casos,MG,São João do Paraíso,Interior,9/2023,20.692,0.0,189.0,0
COVID19Casos,MG,São João Evangelista,Interior,9/2023,12.915,0.0,182.0,0
COVID19Casos,MG,São João Nepomuceno,Interior,9/2023,35.231,0.0,378.0,0
COVID19Casos,MG,São Joaquim de Bicas,Reg. Metropolitana,9/2023,20.801,10.0,868.0,0
COVID19Casos,MG,São José da Barra,Interior,9/2023,13.132,0.0,140.0,0
COVID19Casos,MG,São José da Lapa,Reg. Metropolitana,9/2023,36.848,0.0,329.0,0
COVID19Casos,MG,São José da Safira,Interior,9/2023,4.023,0.0,98.0,0
COVID19Casos,MG,São José da Varginha,Interior,9/2023,2.506,0.0,7.0,0
COVID19Casos,MG,São José do Alegre,Interior,9/2023,3.821,5.0,56.0,0
COVID19Casos,MG,São José do Divino,Interior,9/2023,2.793,0.0,28.0,0
COVID19Casos,MG,São José do Goiabal,Interior,9/2023,6.181,0.0,133.0,0
COVID19Casos,MG,São José do Jacuri,Interior,9/2023,5.276,1.0,28.0,0
COVID19Casos,MG,São José do Mantimento,Interior,9/2023,2.450,0.0,21.0,0
COVID19Casos,MG,São Lourenço,Interior,9/2023,101.709,127.0,1.264,1
COVID19Casos,MG,São Miguel do Anta,Interior,9/2023,8.239,0.0,105.0,0
COVID19Casos,MG,São Pedro da União,Interior,9/2023,6.916,0.0,77.0,0
COVID19Casos,MG,São Pedro do Suaçuí,Interior,9/2023,3.885,0.0,84.0,0
COVID19Casos,MG,São Pedro dos Ferros,Interior,9/2023,6.538,0.0,119.0,0
COVID19Casos,MG,São Romão,Interior,9/2023,6.580,0.0,56.0,0
COVID19Casos,MG,São Roque de Minas,Interior,9/2023,13.510,0.0,154.0,0
COVID19Casos,MG,São Sebastião da Bela Vista,Interior,9/2023,8.812,1.0,112.0,0
COVID19Casos,MG,São Sebastião da Vargem Alegre,Interior,9/2023,1.435,0.0,42.0,0
COVID19Casos,MG,São Sebastião do Anta,Interior,9/2023,4.851,0.0,105.0,0
COVID19Casos,MG,São Sebastião do Maranhão,Interior,9/2023,8.043,0.0,28.0,0
COVID19Casos,MG,São Sebastião do Oeste,Interior,9/2023,6.510,0.0,119.0,0
COVID19Casos,MG,São Sebastião do Paraíso,Interior,9/2023,107.782,29.0,2.345,0
COVID19Casos,MG,São Sebastião do Rio Preto,Interior,9/2023,1.771,0.0,14.0,0
COVID19Casos,MG,São Sebastião do Rio Verde,Interior,9/2023,4.468,55.0,28.0,0
COVID19Casos,MG,São Tiago,Interior,9/2023,16.688,0.0,140.0,0
COVID19Casos,MG,São Tomás de Aquino,Interior,9/2023,10.444,0.0,231.0,0
COVID19Casos,MG,São Tomé das Letras,Interior,9/2023,10.255,0.0,56.0,0
COVID19Casos,MG,São Vicente de Minas,Interior,9/2023,6.587,0.0,77.0,0
COVID19Casos,MG,Sapucaí-Mirim,Interior,9/2023,13.498,10.0,49.0,0
COVID19Casos,MG,Sardoá,Interior,9/2023,7.490,0.0,77.0,0
COVID19Casos,MG,Sarzedo,Reg. Metropolitana,9/2023,32.375,0.0,595.0,0
COVID19Casos,MG,Sem-Peixe,Interior,9/2023,1.988,0.0,49.0,0
COVID19Casos,MG,Senador Amaral,Interior,9/2023,11.600,11.0,77.0,0
COVID19Casos,MG,Senador Cortes,Interior,9/2023,4.242,0.0,35.0,0
COVID19Casos,MG,Senador Firmino,Interior,9/2023,13.400,6.0,98.0,0
COVID19Casos,MG,Senador José Bento,Interior,9/2023,3.241,0.0,42.0,0
COVID19Casos,MG,Senador Modestino Gonçalves,Interior,9/2023,3.574,1.0,56.0,0
COVID19Casos,MG,Senhora de Oliveira,Interior,9/2023,4.914,0.0,70.0,0
COVID19Casos,MG,Senhora do Porto,Interior,9/2023,3.017,0.0,14.0,0
COVID19Casos,MG,Senhora dos Remédios,Interior,9/2023,7.161,0.0,126.0,0
COVID19Casos,MG,Sericita,Interior,9/2023,7.748,1.0,42.0,0
COVID19Casos,MG,Seritinga,Interior,9/2023,2.884,0.0,28.0,0
COVID19Casos,MG,Serra Azul de Minas,Interior,9/2023,2.233,0.0,0.0,0
COVID19Casos,MG,Serra da Saudade,Interior,9/2023,1.113,0.0,0.0,0
COVID19Casos,MG,Serra do Salitre,Interior,9/2023,21.413,0.0,364.0,0
COVID19Casos,MG,Serra dos Aimorés,Interior,9/2023,6.076,0.0,70.0,0
COVID19Casos,MG,Serrania,Interior,9/2023,10.728,2.0,189.0,0
COVID19Casos,MG,Serranópolis de Minas,Interior,9/2023,3.017,0.0,14.0,0
COVID19Casos,MG,Serranos,Interior,9/2023,2.517,1.0,7.0,0
COVID19Casos,MG,Serro,Interior,9/2023,16.226,0.0,168.0,0
COVID19Casos,MG,Sete Lagoas,Interior,9/2023,336.489,58.0,5.114,1
COVID19Casos,MG,Setubinha,Interior,9/2023,5.922,0.0,42.0,0
COVID19Casos,MG,Silveirânia,Interior,9/2023,1.876,0.0,21.0,0
COVID19Casos,MG,Silvianópolis,Interior,9/2023,8.316,0.0,84.0,0
COVID19Casos,MG,Simão Pereira,Interior,9/2023,3.591,0.0,91.0,0
COVID19Casos,MG,Simonésia,Interior,9/2023,19.873,0.0,343.0,0
COVID19Casos,MG,Sobrália,Interior,9/2023,4.753,0.0,161.0,0
COVID19Casos,MG,Soledade de Minas,Interior,9/2023,8.309,0.0,70.0,0
COVID19Casos,MG,Tabuleiro,Interior,9/2023,4.270,0.0,105.0,0
COVID19Casos,MG,Taiobeiras,Interior,9/2023,40.481,0.0,322.0,0
COVID19Casos,MG,Taparuba,Interior,9/2023,7.406,0.0,70.0,0
COVID19Casos,MG,Tapira,Interior,9/2023,8.435,0.0,63.0,0
COVID19Casos,MG,Tapiraí,Interior,9/2023,588,0.0,28.0,0
COVID19Casos,MG,Taquaraçu de Minas,Reg. Metropolitana,9/2023,4.200,0.0,70.0,0
COVID19Casos,MG,Tarumirim,Interior,9/2023,4.081,0.0,350.0,0
COVID19Casos,MG,Teixeiras,Interior,9/2023,15.848,0.0,231.0,0
COVID19Casos,MG,Teófilo Otoni,Interior,9/2023,142.016,0.0,2.667,0
COVID19Casos,MG,Timóteo,Interior,9/2023,128.319,-999.0,2.583,0
COVID19Casos,MG,Tiradentes,Interior,9/2023,16.697,17.0,168.0,0
COVID19Casos,MG,Tiros,Interior,9/2023,9.044,0.0,133.0,0
COVID19Casos,MG,Tocantins,Interior,9/2023,18.893,0.0,427.0,0
COVID19Casos,MG,Tocos do Moji,Interior,9/2023,10.308,5.0,70.0,0
COVID19Casos,MG,Toledo,Interior,9/2023,11.238,2.0,238.0,0
COVID19Casos,MG,Tombos,Interior,9/2023,10.339,0.0,140.0,0
COVID19Casos,MG,Três Corações,Interior,9/2023,148.410,20.0,2.195,1
COVID19Casos,MG,Três Marias,Interior,9/2023,43.190,0.0,637.0,0
COVID19Casos,MG,Três Pontas,Interior,9/2023,91.685,4.0,1.337,0
COVID19Casos,MG,Tumiritinga,Interior,9/2023,7.385,0.0,140.0,0
COVID19Casos,MG,Tupaciguara,Interior,9/2023,42.480,10.0,966.0,0
COVID19Casos,MG,Turmalina,Interior,9/2023,29.365,0.0,189.0,0
COVID19Casos,MG,Turvolândia,Interior,9/2023,13.104,0.0,119.0,0
COVID19Casos,MG,Ubá,Interior,9/2023,194.013,29.0,2.632,0
COVID19Casos,MG,Ubaí,Interior,9/2023,8.099,0.0,14.0,0
COVID19Casos,MG,Ubaporanga,Interior,9/2023,15.309,0.0,308.0,0
COVID19Casos,MG,Uberaba,Interior,9/2023,732.410,0.0,11.496,4
COVID19Casos,MG,Uberlândia,Interior,9/2023,1.712.300,200.0,24.758,2
COVID19Casos,MG,Umburatiba,Interior,9/2023,2.289,0.0,28.0,0
COVID19Casos,MG,Unaí,Interior,9/2023,204.673,21.0,2.247,0
COVID19Casos,MG,União de Minas,Interior,9/2023,5.530,0.0,77.0,0
COVID19Casos,MG,Uruana de Minas,Interior,9/2023,6.111,0.0,42.0,0
COVID19Casos,MG,Urucânia,Interior,9/2023,10.157,0.0,224.0,0
COVID19Casos,MG,Urucuia,Interior,9/2023,6.923,0.0,56.0,0
COVID19Casos,MG,Vargem Alegre,Interior,9/2023,4.123,0.0,133.0,0
COVID19Casos,MG,Vargem Bonita,Interior,9/2023,4.344,10.0,28.0,0
COVID19Casos,MG,Vargem Grande do Rio Pardo,Interior,9/2023,5.278,0.0,49.0,0
COVID19Casos,MG,Varginha,Interior,9/2023,255.832,57.0,3.143,0
COVID19Casos,MG,Varjão de Minas,Interior,9/2023,11.914,0.0,119.0,0
COVID19Casos,MG,Várzea da Palma,Interior,9/2023,51.982,0.0,714.0,0
COVID19Casos,MG,Varzelândia,Interior,9/2023,7.714,0.0,259.0,0
COVID19Casos,MG,Vazante,Interior,9/2023,38.815,0.0,532.0,0
COVID19Casos,MG,Verdelândia,Interior,9/2023,5.544,0.0,63.0,0
COVID19Casos,MG,Veredinha,Interior,9/2023,4.669,0.0,7.0,0
COVID19Casos,MG,Veríssimo,Interior,9/2023,6.293,0.0,77.0,0
